Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);ZONE ONE LIGHTS:Lights Electric Energy [J](Hourly);ZONE ONE:Zone Air Temperature [C](Hourly);RADIATOR:Baseboard Total Heating Rate [W](Hourly);RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly);RADIATOR:Baseboard Water Inlet Temperature [C](Hourly);RADIATOR:Baseboard Water Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Rate [W](Hourly);DISTRICT HEATING 1:District Heating Inlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Mass Flow Rate [kg/s](Hourly);DistrictHeating:Facility [J](Hourly) 
 03/04  11:00:00;-1.691666667;1080000;20.02928857;367.7286311;0.004262057;55;22.66398437;553.160994;23.94518813;55;0.004262057;1991379.579
 03/04  12:00:00;-1.05;1080000;20.02564033;328.546364;0.003796406;55;22.53890112;493.6694098;23.88652885;55;0.003796406;1777209.875
 03/04  13:00:00;-0.391666667;540000;20.0335856;430.892677;0.005036718;55;22.85339322;656.1042676;23.83165589;55;0.005036718;2361975.363
 03/04  14:00:00;0.075;540000;20.03172022;420.8347697;0.004921373;55;22.82587539;642.1797502;23.77946972;55;0.004921373;2311847.101
 03/04  15:00:00;0.316666667;540000;20.03858492;512.8288555;0.006036372;55;23.07517854;788.8474535;23.73334667;55;0.006036372;2839850.833
 03/04  16:00:00;0.575;540000;20.04913677;627.2286397;0.007430476;55;23.35648275;971.9925675;23.70204674;55;0.007430476;3499173.243
 03/04  17:00:00;0.466666667;540000;20.05714138;709.3608338;0.008435826;55;23.54098399;1103.957217;23.68897876;55;0.008435826;3974245.982
 03/04  18:00:00;0.066666667;180000;20.0684996;848.7122623;0.010184508;55;23.82800051;1332.27532;23.70115834;55;0.010184508;4796191.151
 03/04  19:00:00;-0.333333333;180000;20.06977387;865.0414686;0.010392413;55;23.86123513;1358.247619;23.72927388;55;0.010392413;4889691.428
 03/04  20:00:00;-0.675;180000;20.07037543;878.688114;0.010563294;55;23.88665652;1379.312384;23.75793462;55;0.010563294;4965524.583
 03/04  21:00:00;-1.033333333;180000;20.07214937;890.6863855;0.010714239;55;23.90995017;1397.741047;23.78646232;55;0.010714239;5031867.77
 03/04  22:00:00;-1.433333333;180000;20.07306587;903.504106;0.010873728;55;23.93359479;1417.259216;23.81471994;55;0.010873728;5102133.176
 03/04  23:00:00;-1.775;180000;20.07457066;915.0298275;0.011018977;55;23.95545279;1434.896157;23.84275355;55;0.011018977;5165626.166
 03/04  24:00:00;-2.133333333;180000;20.07495047;924.1602064;0.011132898;55;23.97221121;1448.462013;23.86994441;55;0.011132898;5214463.248
 03/05  01:00:00;-2.475;180000;20.07583831;933.2485329;0.011246818;55;23.98866319;1462.049947;23.896125;55;0.011246818;5263379.809
 03/05  02:00:00;-2.658333333;180000;20.07675087;939.8223385;0.011329411;55;24.0009545;1471.605904;23.92099301;55;0.011329411;5297781.254
 03/05  03:00:00;-2.758333333;180000;20.0774233;944.1650429;0.011383523;55;24.00930564;1477.529728;23.94415501;55;0.011383523;5319107.02
 03/05  04:00:00;-2.858333333;180000;20.07777455;948.2402462;0.011434787;55;24.01621247;1483.166744;23.9653698;55;0.011434787;5339400.277
 03/05  05:00:00;-2.9;180000;20.0772494;949.8119609;0.011454723;55;24.01911007;1484.828418;23.98462071;55;0.011454723;5345382.305
 03/05  06:00:00;-2.958333333;180000;20.07789395;951.7708268;0.011477508;55;24.02247734;1486.958716;24.00172799;55;0.011477508;5353051.377
 03/05  07:00:00;-3;180000;20.07822381;954.8122724;0.01151738;55;24.02825624;1491.365226;24.01746117;55;0.01151738;5368914.812
 03/05  08:00:00;-2.825;180000;20.07585315;930.4696558;0.011209794;55;23.98402114;1450.992662;24.02905194;55;0.011209794;5223573.583
 03/05  09:00:00;-2.466666667;180000;20.07108692;873.2832652;0.010492094;55;23.87748801;1358.066981;24.02958724;55;0.010492094;4889041.132
 03/05  10:00:00;-2.125;180000;20.06429953;798.4492025;0.009557944;55;23.73107947;1237.725358;24.01519662;55;0.009557944;4455811.288
 03/05  11:00:00;-1.825;180000;20.05871432;736.6240891;0.008791828;55;23.60380187;1139.484264;23.98889042;55;0.008791828;4102143.351
 03/05  12:00:00;-1.466666667;180000;20.05504442;695.0652782;0.008279185;55;23.51431932;1074.175592;23.95627016;55;0.008279185;3867032.131
 03/05  13:00:00;-1.125;180000;20.05295265;673.2756769;0.008011471;55;23.46609816;1040.608027;23.92162173;55;0.008011471;3746188.897
 03/05  14:00:00;-0.883333333;180000;20.05291756;672.7873411;0.008005775;55;23.46501198;1040.983853;23.88846619;55;0.008005775;3747541.871
 03/05  15:00:00;-0.741666667;180000;20.05479609;695.1296998;0.008282033;55;23.51379456;1077.891366;23.86012452;55;0.008282033;3880408.918
 03/05  16:00:00;-0.583333333;180000;20.05801487;735.022508;0.00877474;55;23.5989756;1142.753899;23.84004769;55;0.00877474;4113914.037
 03/05  17:00:00;-0.441666667;180000;20.06209564;783.0531709;0.009369975;55;23.69821113;1220.644353;23.83052802;55;0.009369975;4394319.672
 03/05  18:00:00;-0.341666667;180000;20.06605252;820.3811712;0.009834202;55;23.77404464;1281.083196;23.83138968;55;0.009834202;4611899.507
 03/05  19:00:00;-0.241666667;180000;20.06702445;832.16248;0.009979451;55;23.79732897;1299.743931;23.83762924;55;0.009979451;4679078.152
 03/05  20:00:00;0.033333333;180000;20.06656057;828.5686601;0.009933882;55;23.79015342;1293.551211;23.84382672;55;0.009933882;4656784.361
 03/05  21:00:00;0.433333333;180000;20.06571824;816.9529615;0.009788634;55;23.76739327;1274.487301;23.84748457;55;0.009788634;4588154.285
 03/05  22:00:00;0.833333333;180000;20.06967857;871.091958;0.010477854;55;23.87111119;1363.957115;23.85338625;55;0.010477854;4910245.614
 03/05  23:00:00;1.291666667;180000;20.06408356;832.4087967;0.010007931;55;23.79810155;1302.152824;23.86869865;55;0.010007931;4687750.167
 03/05  24:00:00;1.791666667;180000;20.06121263;766.3365911;0.009159222;55;23.66508792;1191.981683;23.86193808;55;0.009159222;4291134.06
 03/06  01:00:00;2.291666667;180000;20.0651308;816.8608994;0.009800026;55;23.76584335;1275.667465;23.8548406;55;0.009800026;4592402.875
 03/06  02:00:00;2.383333333;180000;20.06048816;791.702073;0.009495288;55;23.71634196;1235.854895;23.85842648;55;0.009495288;4449077.623
 03/06  03:00:00;2.241666667;180000;20.05875822;742.9798799;0.008868724;55;23.61570605;1154.764177;23.84615073;55;0.008868724;4157151.038
 03/06  04:00:00;2.083333333;180000;20.06003045;749.7543052;0.008954165;55;23.63046683;1166.369562;23.83335177;55;0.008954165;4198930.424
 03/06  05:00:00;2;180000;20.05991842;754.1046968;0.009008277;55;23.63956342;1173.804086;23.8231259;55;0.009008277;4225694.71
 03/06  06:00:00;1.941666667;360000;20.05747617;716.6269365;0.008535506;55;23.55972656;1112.661316;23.81028737;55;0.008535506;4005580.739
 03/06  07:00:00;1.9;360000;20.05775656;725.5508647;0.008643731;55;23.57792507;1127.261642;23.79664262;55;0.008643731;4058141.911
 03/06  08:00:00;2.016666667;1080000;20.04047097;499.4100915;0.005845554;55;23.04233393;763.0198835;23.76850355;55;0.005845554;2746871.581
 03/06  09:00:00;2.275;3240000;20.48190887;0;0;55;55;0;23.74626992;23.74626992;0;0
 03/06  10:00:00;2.516666667;3240000;21.0144533;0;0;55;55;0;23.74626992;23.74626992;0;0
 03/06  11:00:00;2.891666667;3240000;21.77356303;0;0;55;55;0;23.74626992;23.74626992;0;0
 03/06  12:00:00;3.391666667;3240000;22.32562824;0;0;55;55;0;23.74626992;23.74626992;0;0
 03/06  13:00:00;3.891666667;3240000;22.67922405;0;0;55;55;0;23.74626992;23.74626992;0;0
 03/06  14:00:00;4.1;3240000;23.12349803;0;0;55;55;0;23.74626992;23.74626992;0;0
 03/06  15:00:00;4.1;3240000;23.00185865;0;0;55;55;0;23.74626992;23.74626992;0;0
 03/06  16:00:00;4.1;3240000;22.10657517;0;0;55;55;0;23.74626992;23.74626992;0;0
 03/06  17:00:00;3.983333333;3240000;21.15821224;0;0;55;55;0;23.74626992;23.74626992;0;0
 03/06  18:00:00;3.841666667;1800000;20.06276745;242.0493719;0.002788446;55;25.97944895;364.4974215;23.72764971;51.52736332;0.002788446;1312190.717
 03/06  19:00:00;3.683333333;1080000;20.04158118;508.160444;0.005940963;55;23.05853225;777.5681857;23.68478466;55;0.005940963;2799245.469
 03/06  20:00:00;3.366666667;1080000;20.04167579;513.0960388;0.006006467;55;23.07476787;787.0551151;23.64863429;55;0.006006467;2833398.414
 03/06  21:00:00;2.966666667;720000;20.04948847;614.0572983;0.007248203;55;23.32469307;950.5432883;23.62294733;55;0.007248203;3421955.838
 03/06  22:00:00;2.566666667;720000;20.04978904;619.8092101;0.007322251;55;23.33961052;960.7588737;23.60654229;55;0.007322251;3458731.945
 03/06  23:00:00;2.341666667;360000;20.0572592;717.031201;0.008532658;55;23.55773024;1119.72864;23.60229839;55;0.008532658;4031023.102
 03/06  24:00:00;2.183333333;180000;20.06019954;757.4123938;0.009045301;55;23.64533159;1186.630708;23.61209493;55;0.009045301;4271870.548
 03/07  01:00:00;2.041666667;180000;20.05972265;756.7283554;0.009039605;55;23.6442565;1185.383278;23.62527888;55;0.009039605;4267379.8
 03/07  02:00:00;1.825;180000;20.06025395;762.096355;0.009107958;55;23.65564866;1193.869194;23.63777216;55;0.009107958;4297929.098
 03/07  03:00:00;1.583333333;180000;20.06114706;773.565282;0.009250358;55;23.67908284;1212.026144;23.65088434;55;0.009250358;4363294.117
 03/07  04:00:00;1.325;180000;20.06248604;788.8720292;0.009441176;55;23.71023479;1236.433698;23.66589636;55;0.009441176;4451161.312
 03/07  05:00:00;1.141666667;180000;20.0635083;799.4349128;0.009572184;55;23.73177385;1252.926314;23.68246785;55;0.009572184;4510534.73
 03/07  06:00:00;1.1;360000;20.06050025;757.7152191;0.009045301;55;23.64655288;1183.539952;23.69359136;55;0.009045301;4260743.827
 03/07  07:00:00;1.041666667;360000;20.0601241;752.9775979;0.008982645;55;23.63536624;1175.153842;23.69858981;55;0.008982645;4230553.83
 03/07  08:00:00;1.058333333;1080000;20.04086129;503.4874185;0.005893971;55;23.05097724;771.4545475;23.68246484;55;0.005893971;2777236.371
 03/07  09:00:00;1.216666667;3240000;20.87777471;0;0;55;55;0;23.66296474;23.66296474;0;0
 03/07  10:00:00;1.358333333;3240000;22.15505835;0;0;55;55;0;23.66296474;23.66296474;0;0
 03/07  11:00:00;1.516666667;3240000;22.77579071;0;0;55;55;0;23.66296474;23.66296474;0;0
 03/07  12:00:00;1.716666667;3240000;22.70270372;0;0;55;55;0;23.66296474;23.66296474;0;0
 03/07  13:00:00;1.916666667;3240000;22.425486;0;0;55;55;0;23.66296474;23.66296474;0;0
 03/07  14:00:00;2.058333333;3240000;22.25831809;0;0;55;55;0;23.66296474;23.66296474;0;0
 03/07  15:00:00;2.158333333;3240000;22.13701188;0;0;55;55;0;23.66296474;23.66296474;0;0
 03/07  16:00:00;2.258333333;3240000;21.82060407;0;0;55;55;0;23.66296474;23.66296474;0;0
 03/07  17:00:00;2.241666667;3240000;21.20592287;0;0;55;55;0;23.66296474;23.66296474;0;0
 03/07  18:00:00;2.141666667;1800000;20.06806595;276.595241;0.003199747;55;26.09665624;419.3713462;23.64532583;51.51810719;0.003199747;1509736.846
 03/07  19:00:00;2.041666667;1080000;20.04763306;581.6147511;0.006833816;55;23.24317426;896.5264717;23.61157866;55;0.006833816;3227495.298
 03/07  20:00:00;1.941666667;1080000;20.04801521;592.3874217;0.006970521;55;23.27204044;915.0553506;23.59123464;55;0.006970521;3294199.262
 03/07  21:00:00;1.841666667;720000;20.05550237;683.9549883;0.008105456;55;23.483646;1064.343431;23.58239653;55;0.008105456;3831636.352
 03/07  22:00:00;1.683333333;720000;20.05453276;679.1488891;0.008051343;55;23.47447494;1057.267522;23.58151766;55;0.008051343;3806163.081
 03/07  23:00:00;1.541666667;360000;20.06146011;769.6239093;0.009184854;55;23.66830832;1205.743904;23.59119658;55;0.009184854;4340678.054
 03/07  24:00:00;1.441666667;180000;20.0637985;805.1429721;0.009640537;55;23.74235377;1264.646218;23.61390368;55;0.009640537;4552726.386
 03/08  01:00:00;1.341666667;180000;20.06299678;798.7924072;0.00956364;55;23.72995755;1253.609107;23.63755908;55;0.00956364;4512992.787
 03/08  02:00:00;1.3;180000;20.06266939;797.7594107;0.009552248;55;23.72822768;1251.297325;23.65799779;55;0.009552248;4504670.37
 03/08  03:00:00;1.3;180000;20.06273645;797.7726399;0.009552248;55;23.72779148;1250.572865;23.67608774;55;0.009552248;4502062.314
 03/08  04:00:00;1.3;180000;20.06260177;797.1094955;0.009543704;55;23.72678224;1248.811665;23.69214894;55;0.009543704;4495721.994
 03/08  05:00:00;1.3;180000;20.06231394;797.1307563;0.009543704;55;23.72645389;1248.242131;23.70638472;55;0.009543704;4493671.67
 03/08  06:00:00;1.3;360000;20.05952511;753.8532291;0.008996885;55;23.63747431;1176.437152;23.71394743;55;0.008996885;4235173.747
 03/08  07:00:00;1.3;360000;20.05971756;751.3209157;0.008962709;55;23.63213971;1171.876607;23.71639314;55;0.008962709;4218755.785
 03/08  08:00:00;1.475;1080000;20.0409991;514.4489124;0.006027827;55;23.0810594;788.5864651;23.69831015;55;0.006027827;2838911.274
 03/08  09:00:00;1.716666667;3240000;20.44449899;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  10:00:00;1.975;3240000;21.01113248;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  11:00:00;2.45;3240000;22.09755183;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  12:00:00;3.108333333;3240000;22.78879124;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  13:00:00;3.75;3240000;23.04757933;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  14:00:00;4.233333333;3240000;23.84102675;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  15:00:00;4.575;3240000;24.89289578;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  16:00:00;4.933333333;3240000;25.50831837;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  17:00:00;4.691666667;3240000;24.95619572;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  18:00:00;4.05;1800000;21.98133089;0;0;55;55;0;23.67915505;23.67915505;0;0
 03/08  19:00:00;3.391666667;1080000;20.06376531;333.3786131;0.003895138;55;26.26842573;510.2603743;23.66166645;51.51990612;0.003895138;1836937.348
 03/08  20:00:00;2.691666667;1080000;20.04330296;543.2839198;0.006378134;55;23.15004276;836.3892504;23.62526932;55;0.006378134;3011001.301
 03/08  21:00:00;1.991666667;720000;20.05566054;689.2345182;0.008173808;55;23.49501378;1072.347345;23.61075526;55;0.008173808;3860450.44
 03/08  22:00:00;1.291666667;720000;20.05733272;715.0887183;0.008495634;55;23.55248379;1114.532802;23.6117459;55;0.008495634;4012318.086
 03/08  23:00:00;0.766666667;360000;20.06617438;826.189283;0.009888314;55;23.78164867;1296.50994;23.62931456;55;0.009888314;4667435.784
 03/08  24:00:00;0.366666667;180000;20.06879803;866.5843324;0.010406653;55;23.86215626;1363.006904;23.66293022;55;0.010406653;4906824.853
 03/09  01:00:00;-0.033333333;180000;20.06751561;859.5669037;0.010321213;55;23.84891732;1350.355114;23.69667428;55;0.010321213;4861278.41
 03/09  02:00:00;-0.258333333;180000;20.06704916;854.5133214;0.010258556;55;23.83908152;1340.9376;23.7250373;55;0.010258556;4827375.36
 03/09  03:00:00;-0.3;180000;20.06711647;853.3068173;0.010244316;55;23.83698395;1338.034204;23.74929242;55;0.010244316;4816923.134
 03/09  04:00:00;-0.358333333;180000;20.06752479;854.0246624;0.01025286;55;23.83868152;1338.227278;23.77076236;55;0.01025286;4817618.2
 03/09  05:00:00;-0.4;180000;20.06713986;855.1718963;0.0102671;55;23.84022734;1339.258945;23.78997577;55;0.0102671;4821332.2
 03/09  06:00:00;-0.4;360000;20.06421202;812.0847561;0.009720281;55;23.75597477;1267.450676;23.80175563;55;0.009720281;4562822.434
 03/09  07:00:00;-0.4;360000;20.06430827;813.9030407;0.009740217;55;23.75844758;1269.798586;23.80793095;55;0.009740217;4571274.91
 03/09  08:00:00;-0.458333333;1080000;20.04936983;619.1725047;0.007305163;55;23.33840002;952.7611875;23.79449711;55;0.007305163;3429940.275
 03/09  09:00:00;-0.558333333;3240000;20.00550631;76.20845613;0.000847997;55;21.46780019;110.6925692;23.76982043;55;0.000847997;398493.249
 03/09  10:00:00;-0.658333333;3240000;20.00659242;76.13113077;0.000840165;55;21.46500737;109.7460602;23.74545885;55;0.000840165;395085.8169
 03/09  11:00:00;-0.641666667;3240000;20.00297546;34.37775731;0.000373802;55;21.21276948;48.85342421;23.72899696;55;0.000373802;175872.3272
 03/09  12:00:00;-0.483333333;3240000;20.0022105;4.395820813;4.55683E-05;55;38.02733098;5.956641302;23.72339485;39.36156547;4.55683E-05;21443.90869
 03/09  13:00:00;-0.341666667;3240000;20.05794446;0;0;55;55;0;23.72313093;23.72313093;0;0
 03/09  14:00:00;-0.241666667;3240000;20.5512315;0;0;55;55;0;23.72313093;23.72313093;0;0
 03/09  15:00:00;-0.2;3240000;21.55283376;0;0;55;55;0;23.72313093;23.72313093;0;0
 03/09  16:00:00;-0.141666667;3240000;22.48693788;0;0;55;55;0;23.72313093;23.72313093;0;0
 03/09  17:00:00;-0.216666667;3240000;22.45407837;0;0;55;55;0;23.72313093;23.72313093;0;0
 03/09  18:00:00;-0.475;1800000;20.38000014;149.9734378;0.001747258;55;38.7394278;228.4919883;23.71758074;39.36156547;0.001747258;822571.1577
 03/09  19:00:00;-0.716666667;1080000;20.05117082;640.4355015;0.007562909;55;23.37929169;989.7291876;23.68893985;55;0.007562909;3563025.076
 03/09  20:00:00;-1.091666667;1080000;20.0566608;694.5377933;0.008225072;55;23.50571122;1076.800291;23.6766883;55;0.008225072;3876481.046
 03/09  21:00:00;-1.591666667;720000;20.06474254;801.9034454;0.009566488;55;23.73104832;1252.188981;23.68228934;55;0.009566488;4507880.333
 03/09  22:00:00;-2.091666667;720000;20.06481646;802.0037014;0.009572184;55;23.73306211;1252.301159;23.69805387;55;0.009572184;4508284.174
 03/09  23:00:00;-2.416666667;360000;20.07166975;893.1674709;0.010725631;55;23.91048936;1402.015915;23.72452565;55;0.010725631;5047257.296
 03/09  24:00:00;-2.675;180000;20.07449348;934.4491622;0.01125821;55;23.9886244;1469.753219;23.76430792;55;0.01125821;5291111.589
 03/10  01:00:00;-2.916666667;180000;20.07431051;939.0411245;0.011318019;55;23.9972282;1475.616193;23.8052392;55;0.011318019;5312218.294
 03/10  02:00:00;-3.116666667;180000;20.0757178;954.0255956;0.011508836;55;24.02473781;1498.618816;23.84413249;55;0.011508836;5395027.737
 03/10  03:00:00;-3.258333333;180000;20.07646908;962.1509435;0.011611364;55;24.03947739;1510.165973;23.88120116;55;0.011611364;5436597.502
 03/10  04:00:00;-3.416666667;180000;20.07688859;960.11416;0.011585732;55;24.03650032;1505.230121;23.91419363;55;0.011585732;5418828.436
 03/10  05:00:00;-3.383333333;180000;20.07703223;961.7017607;0.011605668;55;24.03937496;1506.414962;23.9431051;55;0.011605668;5423093.864
 03/10  06:00:00;-3.241666667;360000;20.07303708;914.7837941;0.011004737;55;23.95284619;1427.541268;23.96200959;55;0.011004737;5139148.564
 03/10  07:00:00;-3.083333333;360000;20.07259462;910.710936;0.010950624;55;23.94454531;1420.026902;23.97281314;55;0.010950624;5112096.848
 03/10  08:00:00;-2.825;1080000;20.05754836;706.9868008;0.008384561;55;23.5363894;1087.710756;23.9602859;55;0.008384561;3915758.722
 03/10  09:00:00;-2.525;3240000;20.01215591;154.5086171;0.001736578;55;21.8659828;225.5516254;23.92493665;55;0.001736578;811985.8515
 03/10  10:00:00;-2.225;3240000;20.01272119;149.3229406;0.00166965;55;21.83804244;217.1312533;23.88339755;55;0.00166965;781672.512
 03/10  11:00:00;-2.041666667;3240000;20.00892025;104.2560588;0.001157007;55;21.61772644;150.6306111;23.84914663;55;0.001157007;542270.2001
 03/10  12:00:00;-2;3240000;20.00628424;75.54005441;0.000833757;55;21.46253092;108.6384107;23.82340106;55;0.000833757;391098.2786
 03/10  13:00:00;-1.941666667;3240000;20.00545908;67.76340944;0.000746892;55;21.41738546;97.38783263;23.80231945;55;0.000746892;350596.1975
 03/10  14:00:00;-1.783333333;3240000;20.00655572;81.59016419;0.000903533;55;21.49679851;117.8961998;23.78035319;55;0.000903533;424426.3194
 03/10  15:00:00;-1.525;3240000;20.0081367;102.4402379;0.001139207;55;21.60860858;148.7715233;23.75471788;55;0.001139207;535577.4838
 03/10  16:00:00;-1.283333333;3240000;20.01021522;129.3644495;0.001444657;55;21.74320336;188.8449476;23.72454888;55;0.001444657;679841.8115
 03/10  17:00:00;-1.141666667;3240000;20.0144815;176.2498155;0.001980084;55;21.9572761;259.1328019;23.68879264;55;0.001980084;932878.087
 03/10  18:00:00;-1.1;1800000;20.04752174;560.0244617;0.006541895;55;23.1838712;857.0398772;23.65469121;55;0.006541895;3085343.558
 03/10  19:00:00;-1.041666667;1080000;20.05850607;711.204087;0.008421586;55;23.53939904;1103.8086;23.64036203;55;0.008421586;3973710.961
 03/10  20:00:00;-1;1080000;20.05636359;689.070306;0.00815672;55;23.49441957;1069.197037;23.63731501;55;0.00815672;3849109.332
 03/10  21:00:00;-1;720000;20.06190565;770.2371955;0.009173462;55;23.66694378;1202.285533;23.64223758;55;0.009173462;4328227.92
 03/10  22:00:00;-1;720000;20.06132619;759.3816625;0.009042453;55;23.64602686;1184.689486;23.65344204;55;0.009042453;4264882.149
 03/10  23:00:00;-0.941666667;360000;20.06739316;840.9239028;0.010073435;55;23.81116236;1318.930825;23.67321552;55;0.010073435;4748150.971
 03/10  24:00:00;-0.783333333;180000;20.06868663;867.7270312;0.010420893;55;23.86407212;1363.098723;23.70354664;55;0.010420893;4907155.403
