 TIME                    ,CSP_load_factor          ,HT_Level                 ,Global_Radiation         ,dtSim                    ,ct_fr                    ,DNI                      ,FILL_FREQ                ,EMP_FREQ                 ,PowerCSP                 ,PowerPV                  ,Ptotal                   ,AC_Crtld                 ,PVnet_to_grid            ,DC_curtailed             ,cleanCSP                 ,LOAD                     ,
  +8.2520000000000000E+03,  +1.0000000000000000E+00,  +8.7563091591037523E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9787624601394990E+02,  +0.0000000000000000E+00,  +1.9787624601394990E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2530000000000000E+03,  +1.0000000000000000E+00,  +8.1257764822113288E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9969963546465840E+02,  +0.0000000000000000E+00,  +1.9969963546465840E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2540000000000000E+03,  +1.0000000000000000E+00,  +7.4920818132091216E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9994604608676792E+02,  +0.0000000000000000E+00,  +1.9994604608676792E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2550000000000000E+03,  +1.0000000000000000E+00,  +6.8581378595000453E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0032250697166523E+02,  +0.0000000000000000E+00,  +2.0032250697166523E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2560000000000000E+03,  +1.0000000000000000E+00,  +6.2246880922377812E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0038027914303979E+02,  +0.0000000000000000E+00,  +2.0038027914303979E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2570000000000000E+03,  +1.0000000000000000E+00,  +5.5923650370581679E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0030188018250939E+02,  +0.0000000000000000E+00,  +2.0030188018250939E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2580000000000000E+03,  +1.0000000000000000E+00,  +4.9610740494917832E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0019143061698247E+02,  +0.0000000000000000E+00,  +2.0019143061698247E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2590000000000000E+03,  +1.0000000000000000E+00,  +4.3305051883074919E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9993944221457929E+02,  +0.0000000000000000E+00,  +1.9993944221457929E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2600000000000000E+03,  +1.0000000000000000E+00,  +3.7000844028607860E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0013649970436597E+02,  +0.0000000000000000E+00,  +2.0013649970436597E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2610000000000000E+03,  +9.5511999999999997E-01,  +3.0851865180588423E-01,  +1.7850999999999999E+02,  +1.0000000000000000E+00,  +8.8868184808735803E+07,  +5.6700000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9976827797395359E+02,  +2.0939000000000000E+01,  +2.2070727797395358E+02,  +0.0000000000000000E+00,  +2.0939000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2620000000000000E+03,  +8.6478500000000003E-01,  +2.6140832268246850E-01,  +3.5727999999999997E+02,  +1.0000000000000000E+00,  +6.3114532078482389E+08,  +1.5120000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.8003916444067187E+02,  +4.2146000000000001E+01,  +2.2218516444067188E+02,  +0.0000000000000000E+00,  +4.2146000000000001E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2630000000000000E+03,  +7.6315000000000000E-01,  +2.6002137462968949E-01,  +5.9155999999999995E+02,  +1.0000000000000000E+00,  +2.3414387959219384E+09,  +2.1834000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.5865382339343006E+02,  +6.8358000000000004E+01,  +2.2701182339343006E+02,  +0.0000000000000000E+00,  +6.8358000000000004E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2640000000000000E+03,  +6.3914500000000007E-01,  +3.0322877396890513E-01,  +8.3892999999999995E+02,  +1.0000000000000000E+00,  +2.7927773707017169E+09,  +2.3724000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.3347391603421039E+02,  +1.0000000000000000E+02,  +2.3347391603421039E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +1.7377000000000000E-03,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2650000000000000E+03,  +5.7132000000000005E-01,  +3.6261462016399743E-01,  +1.0505000000000000E+03,  +1.0000000000000000E+00,  +2.7751948341966920E+09,  +2.1978000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0302273319487988E+02,  +1.0000000000000000E+02,  +2.0302273319487989E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.2905000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2660000000000000E+03,  +5.7132000000000005E-01,  +4.2780268066847177E-01,  +1.2143000000000000E+03,  +1.0000000000000000E+00,  +2.8736823956945333E+09,  +2.1600000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0326822405751447E+02,  +1.0000000000000000E+02,  +2.0326822405751449E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +3.9550999999999997E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2670000000000000E+03,  +5.7132000000000005E-01,  +4.9684473725899592E-01,  +1.3023000000000000E+03,  +1.0000000000000000E+00,  +3.0202307522096634E+09,  +2.1888000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9744960184653451E+01,  +1.0000000000000000E+02,  +1.9974496018465345E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +4.8026999999999997E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2680000000000000E+03,  +5.7132000000000005E-01,  +5.7345705725238127E-01,  +1.2150999999999999E+03,  +1.0000000000000000E+00,  +3.3576523963867908E+09,  +2.3993999999999996E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9822015374978989E+01,  +1.0000000000000000E+02,  +1.9982201537497900E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +3.8973000000000002E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2690000000000000E+03,  +5.7132000000000005E-01,  +6.5617824615032661E-01,  +1.0798000000000000E+03,  +1.0000000000000000E+00,  +3.4609260259830842E+09,  +2.4731999999999998E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9722659701265499E+01,  +1.0000000000000000E+02,  +1.9972265970126551E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.4847000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2700000000000000E+03,  +5.9090500000000001E-01,  +7.3390685727073357E-01,  +8.2020000000000005E+02,  +1.0000000000000000E+00,  +3.1319991599805803E+09,  +2.2698000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0050057670906745E+02,  +9.0863000000000000E+01,  +1.9136357670906744E+02,  +0.0000000000000000E+00,  +9.0863000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2710000000000000E+03,  +6.6900499999999996E-01,  +7.9624382084293854E-01,  +5.5720000000000005E+02,  +1.0000000000000000E+00,  +2.6797088339851522E+09,  +2.0142000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1035633772107039E+02,  +6.3561999999999998E+01,  +1.7391833772107037E+02,  +0.0000000000000000E+00,  +6.3561999999999998E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2720000000000000E+03,  +7.8630000000000000E-01,  +8.3386249125918488E-01,  +3.1183999999999997E+02,  +1.0000000000000000E+00,  +1.9955946473584728E+09,  +1.5804000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.3697744978631818E+02,  +3.6139000000000003E+01,  +1.7311644978631819E+02,  +0.0000000000000000E+00,  +3.6139000000000003E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2730000000000000E+03,  +8.9719499999999996E-01,  +8.3667766724328174E-01,  +1.0568000000000001E+02,  +1.0000000000000000E+00,  +1.0298101685592066E+09,  +8.7479999999999995E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.6115691808483004E+02,  +1.1824000000000000E+01,  +1.7298091808483005E+02,  +0.0000000000000000E+00,  +1.1824000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2740000000000000E+03,  +9.7465500000000005E-01,  +8.0313444872753359E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +2.2005278049060261E+08,  +2.0519999999999999E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.8378004528243289E+02,  +0.0000000000000000E+00,  +1.8378004528243289E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2750000000000000E+03,  +1.0000000000000000E+00,  +7.4677712097764459E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9774179951417486E+02,  +0.0000000000000000E+00,  +1.9774179951417486E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2760000000000000E+03,  +1.0000000000000000E+00,  +6.8441505129818803E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9809632788907484E+02,  +0.0000000000000000E+00,  +1.9809632788907484E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2770000000000000E+03,  +1.0000000000000000E+00,  +6.2162095124737848E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9959441452061287E+02,  +0.0000000000000000E+00,  +1.9959441452061287E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2780000000000000E+03,  +1.0000000000000000E+00,  +5.5850230361302289E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9972139962104271E+02,  +0.0000000000000000E+00,  +1.9972139962104271E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2790000000000000E+03,  +1.0000000000000000E+00,  +4.9530248761850892E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0002149996139960E+02,  +0.0000000000000000E+00,  +2.0002149996139960E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2800000000000000E+03,  +1.0000000000000000E+00,  +4.3206961376362513E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0008938690697738E+02,  +0.0000000000000000E+00,  +2.0008938690697738E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2810000000000000E+03,  +1.0000000000000000E+00,  +3.6885868828023788E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0018357828726576E+02,  +0.0000000000000000E+00,  +2.0018357828726576E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2820000000000000E+03,  +1.0000000000000000E+00,  +3.0569143314748498E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0028424207239169E+02,  +0.0000000000000000E+00,  +2.0028424207239169E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2830000000000000E+03,  +1.0000000000000000E+00,  +2.4259786738325059E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000280594037164E+02,  +0.0000000000000000E+00,  +2.0000280594037164E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2840000000000000E+03,  +1.0000000000000000E+00,  +1.7954533350724403E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9994320137580900E+02,  +0.0000000000000000E+00,  +1.9994320137580900E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2850000000000000E+03,  +9.4457499999999994E-01,  +1.1847266320303144E-01,  +2.1971000000000001E+02,  +1.0000000000000000E+00,  +1.1677822156433463E+08,  +7.4520000000000005E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9969592970493497E+02,  +2.5858000000000001E+01,  +2.2555392970493497E+02,  +0.0000000000000000E+00,  +2.5858000000000001E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2860000000000000E+03,  +8.3339999999999992E-01,  +7.6122328216196605E-02,  +4.4319999999999999E+02,  +1.0000000000000000E+00,  +8.4974457490989602E+08,  +2.0322000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.7572633290519147E+02,  +5.1869000000000000E+01,  +2.2759533290519147E+02,  +0.0000000000000000E+00,  +5.1869000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2870000000000000E+03,  +7.1932499999999999E-01,  +9.2954287439198022E-02,  +6.9542999999999995E+02,  +1.0000000000000000E+00,  +3.0961805555834770E+09,  +2.8871999999999998E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4870132102451876E+02,  +7.9081999999999994E+01,  +2.2778332102451876E+02,  +0.0000000000000000E+00,  +7.9081999999999994E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2880000000000000E+03,  +6.1616000000000004E-01,  +1.7125024052208548E-01,  +9.3873000000000002E+02,  +1.0000000000000000E+00,  +3.9856095302520828E+09,  +3.3858000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.2180374868166854E+02,  +1.0000000000000000E+02,  +2.2180374868166854E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +1.0496000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2890000000000000E+03,  +5.7132000000000005E-01,  +2.8193414615644780E-01,  +1.1412000000000000E+03,  +1.0000000000000000E+00,  +4.6090701181728821E+09,  +3.6503999999999996E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0169978363921813E+02,  +1.0000000000000000E+02,  +2.0169978363921814E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +3.1348999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2900000000000000E+03,  +5.7132000000000005E-01,  +4.0828027381980853E-01,  +1.2728000000000000E+03,  +1.0000000000000000E+00,  +5.0092889790861635E+09,  +3.7655999999999999E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0231296326994662E+02,  +1.0000000000000000E+02,  +2.0231296326994664E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +4.3998999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2910000000000000E+03,  +5.7132000000000005E-01,  +5.3728080043806581E-01,  +1.3195000000000000E+03,  +1.0000000000000000E+00,  +5.2574375467952271E+09,  +3.8105999999999999E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9493325799027488E+01,  +1.0000000000000000E+02,  +1.9949332579902750E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +4.8009000000000002E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2920000000000000E+03,  +5.7132000000000005E-01,  +6.6652463845989596E-01,  +1.2724000000000001E+03,  +1.0000000000000000E+00,  +5.3294166236515694E+09,  +3.8088000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9981644016058212E+01,  +1.0000000000000000E+02,  +1.9998164401605823E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +4.2949999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2930000000000000E+03,  +5.7132000000000005E-01,  +7.9565635196710671E-01,  +1.1405000000000000E+03,  +1.0000000000000000E+00,  +5.2664509263021889E+09,  +3.7638000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9846810871538068E+01,  +1.0000000000000000E+02,  +1.9984681087153808E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.9450999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2940000000000000E+03,  +5.7132000000000005E-01,  +9.2453350602801421E-01,  +9.3525999999999999E+02,  +1.0000000000000000E+00,  +5.0438619071993885E+09,  +3.6558000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9771493038841001E+01,  +1.0000000000000000E+02,  +1.9977149303884102E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +7.9153000000000001E-02,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2950000000000000E+03,  +6.2091500000000011E-01,  +9.9442139762957238E-01,  +6.9212000000000000E+02,  +1.0000000000000000E+00,  +4.5208114686972637E+09,  +3.3984000000000001E+03,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0133979995992043E+02,  +7.6861999999999995E+01,  +1.7820179995992044E+02,  +0.0000000000000000E+00,  +7.6861999999999995E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2960000000000000E+03,  +7.2774000000000005E-01,  +1.0000000000000000E+00,  +4.4064999999999998E+02,  +1.0000000000000000E+00,  +3.6636198375220351E+09,  +2.9016000000000004E+03,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +1.2551554119353732E+02,  +5.0161000000000001E+01,  +1.7567654119353733E+02,  +0.0000000000000000E+00,  +5.0161000000000001E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
